movie_id,domestic_revenue,international_revenue,worldwide_revenue
tt0442933,150000000,82280579,114113166
tt0443272,65000000,182207973,93085477
tt0443274,40000000,72266306,79773576
tt0443295,45000000,53412862,19250061
tt0443453,18000000,128505958,134046935
tt0443536,30000000,61530390,78467810
tt0443543,16500000,39868642,48023746
tt0443649,105000000,94784201,175000000
tt0443680,30000000,3909149,11092627
tt0443701,30000000,20982478,48380903
tt0443706,65000000,33080084,51705830
tt0445620,2000000,1457843,2122059
tt0445934,61000000,118594548,27115799
tt0446013,45000000,10232081,20752502
tt0446029,60000000,31524275,16140284
tt0448011,50000000,79957634,103700864
tt0448157,150000000,227946274,401497154
tt0449010,100000000,75030163,175395349
tt0449059,8000000,59891098,41167856
tt0449088,300000000,309420425,651576067
tt0449089,50000000,71726025,15802148
tt0450188,25000000,10301706,75973087
tt0450259,100000000,57377916,114342482
tt0450278,4800000,47326473,34653353
tt0450314,35000000,8050977,2110516
tt0450345,40000000,23649127,15156253
tt0450385,25000000,71985628,60977789
tt0450405,40000000,13869515,25421868
tt0451069,4000000,15778152,0
tt0451079,85000000,154529439,144043360
tt0451279,149000000,412563408,409283604
tt0452594,52000000,118703275,86964935
tt0452608,45000000,36316032,39698303
tt0452623,19000000,20292962,14319481
tt0452637,70000000,42285169,30500000
tt0452694,39000000,63414846,37929566
tt0452702,19000000,19363565,16079370
tt0453467,75000000,64038616,116518934
tt0453494,15000000,8117637,107361
tt0453556,34000000,54149098,41653818
tt0453562,40000000,95020213,2450488
tt0454792,1600000,145626,116340
tt0454824,60000000,13090630,4767429
tt0454841,15000000,41778863,28230089
tt0454848,45000000,88513495,97490096
tt0454876,120000000,124987023,484029542
tt0454879,6200000,0,49172
tt0454919,20500000,20264436,9643249
tt0454921,55000000,163566459,143561166
tt0454945,20000000,33741133,23453534
tt0454970,10000000,7027762,7728751
tt0455326,750000,5520368,0
tt0455407,20000000,39123589,15683234
tt0455538,28000000,2778752,16373257
tt0455590,6000000,17606684,31011507
tt0455612,6000000,63318000,50939
tt0455760,20000000,16809076,5572971
tt0455824,130000000,49554002,162233509
tt0455857,15000000,47860214,19201909
tt0455944,55000000,101530738,90800000
tt0455967,18000000,41011711,27833064
tt0457400,100000000,49438370,19339184
tt0457430,19000000,37634615,46215652
tt0457510,35000000,80197993,19057467
tt0457530,6500000,2025032,0
tt0457939,85000000,63224849,142617036
tt0458339,140000000,176654505,193915269
tt0458352,35000000,124740460,203153280
tt0458525,150000000,179883157,193179707
tt0460611,6500000,1325092,0
tt0461770,85000000,127807262,212680390
tt0462200,15000000,9396870,1510615
tt0462229,20000000,8135024,2202453
tt0462338,25000000,7164995,4607466
tt0462465,50000000,166003,6868695
tt0462499,50000000,42754105,70490185
tt0462519,35000000,17807569,6663014
tt0462538,75000000,183135014,353279256
tt0462590,12000000,65328121,48869621
tt0463034,54000000,75628110,55000793
tt0463998,21000000,36605602,6489573
tt0464154,24000000,25003155,58185010
tt0465142,17000000,7191830,9464273
tt0465502,25000000,19528602,11365283
tt0465580,38000000,31811527,17047091
tt0465602,39000000,12807139,14315099
tt0466342,20000000,48548426,37200608
tt0466856,20000000,21170563,0
tt0466893,14000000,46495,518369
tt0466909,25000000,54607383,65367589
tt0467197,35000000,40689393,46377537
tt0467200,35000000,26814957,51386873
tt0467406,7500000,143495265,88877416
tt0468569,185000000,535234033,469700000
tt0469263,13000000,11003643,127246
tt0469494,25000000,40222514,35959031
tt0469641,65000000,70278893,92968305
tt0469903,40000000,9793406,14718
tt0470752,15000000,25442958,11426456
tt0471042,75000000,78046570,74884053
tt0472033,30000000,31749894,16678169
tt0472043,40000000,50866635,69806592
tt0472062,75000000,66661095,52822351
tt0472126,3000000,32788,0
tt0472156,5000000,0,0
tt0472181,110000000,142614158,421135165
tt0472198,20000000,36843682,7576485
tt0472399,40000000,29121498,47008595
tt0473024,5800000,7009668,0
tt0473075,200000000,90759676,245606000
tt0473700,11000000,1066555,0
tt0475276,15000000,31483450,45217209
tt0475290,22000000,30498085,33149571
tt0475298,5000000,25900,0
tt0475394,17000000,35787686,21445193
tt0477051,60000000,95673607,64140883
tt0477071,20000000,47852604,36444705
tt0477078,6000000,714943,48635
tt0477080,100000000,81562942,86242524
tt0478087,35000000,81159365,78649005
tt0478304,32000000,13303319,45105928
tt0478311,30000000,148768917,71153500
tt0478829,2500000,187480,5892076
tt0478970,130000000,180202163,339109802
tt0479143,24000000,70270943,85658077
tt0479884,12000000,27838408,15092633
tt0479952,150000000,180010950,423889404
tt0479968,20000000,26890041,18957710
tt0479997,40000000,24827228,66800000
tt0480239,20000000,4627375,0
tt0480249,150000000,256393010,329017042
tt0480255,25000000,23591432,5806222
tt0480687,36000000,45060734,41096503
tt0481369,30000000,35193167,42484386
tt0481499,135000000,187168425,400036243
tt0481536,12000000,38108728,5387160
tt0482463,3300000,8070537,4012759
tt0482571,40000000,53089891,56586420
tt0482572,30000000,15740721,15459836
tt0482603,37000000,30105968,34991725
tt0482606,9000000,52597610,29812846
tt0485601,8000000,676775,1126637
tt0485985,58000000,49876377,489121
tt0486028,2400000,1008849,411569
tt0486321,25000000,13816982,32834432
tt0486576,130000000,131921738,169991393
tt0486655,70000000,38634938,98880202
tt0486822,20000000,80209692,37904528
tt0488658,25000000,16655224,5294010
tt0489099,85000000,80172128,144959985
tt0489270,10000000,80238724,84635551
tt0489281,25000000,10915744,297209
tt0490196,3000000,7061128,342363
tt0490204,20000000,19661987,2580401
tt0491152,35000000,39046489,26053880
tt0492389,35000000,17630465,18721480
tt0493405,25000000,18600152,8200000
tt0493430,11500000,72778712,11866452
tt0493464,75000000,134508551,207954512
tt0493949,15000000,26167002,1126741
tt0494238,60000000,17303424,45499756
tt0494652,35000000,42436517,1218901
tt0498353,10200000,17609452,18118731
tt0498380,19000000,13756082,54917146
tt0498381,25000000,27793018,55287872
tt0498399,21000000,28563179,26470588
tt0499448,225000000,141621490,278044078
tt0499549,237000000,760507625,2029931375
tt0499554,10000000,20342161,1679101
tt0758746,19000000,65002019,26507135
tt0758752,30000000,32367005,70453003
tt0758774,70000000,39394666,76506231
tt0762107,85000000,120059556,67074561
tt0762121,35000000,37629831,8802433
tt0762125,70000000,42194060,63453042
tt0763831,40000000,18450127,5947865
tt0765010,26000000,28544157,14930421
tt0765128,80000000,19422319,126458240
tt0765429,100000000,130164645,139590785
tt0765446,40000000,57012977,17926212
tt0765476,60000000,11803254,39536313
tt0770703,20000000,14011084,16415012
tt0770752,70000000,70231041,41000000
tt0770772,11000000,12550605,819163
tt0770828,225000000,291045518,377000000
tt0775489,17000000,2231474,3775720
tt0775539,13000000,61356221,14154902
tt0775552,45000000,25200412,32680644
tt0780504,15000000,35061555,41915111
tt0780511,21000000,9208876,7234733
tt0780521,105000000,104400899,162644866
tt0780567,55000000,16123323,6861871
tt0780571,20000000,28549298,19894436
tt0780595,26000000,6881022,1386357
tt0780653,150000000,61979680,77810085
tt0783532,2000000,7294,414299
tt0784972,10000000,900926,134130
tt0785025,3000000,252726,0
tt0787474,60000000,50837305,57418465
tt0790628,30000000,22537881,4900000
tt0790636,5000000,27298285,28438303
tt0790657,3000000,351416,181310
tt0790712,6500000,1109660,485757
tt0790724,60000000,80070736,138269859
tt0790736,130000000,33618855,44705365
tt0795351,26000000,13261851,14928752
tt0795368,9000000,8580428,38208985
tt0795421,52000000,144169664,465727141
tt0795438,5000000,10572742,154167
tt0795461,20000000,32015787,46362957
tt0796366,150000000,257730019,127950427
tt0800039,30000000,63172463,42660794
tt0800069,15000000,20804166,16893607
tt0800080,150000000,134806913,129964083
tt0800308,20000000,20211394,7500968
tt0800320,125000000,163214888,330000105
tt0800369,150000000,181030624,268295994
tt0803096,160000000,47365290,391683624
tt0804497,8000000,6363628,127612
tt0804505,12000000,1507990,1380325
tt0805526,100000,10178331,129656
tt0805564,12000000,5972884,5320779
tt0808151,150000000,133375846,352554970
tt0808357,15000000,4604982,62486933
tt0808510,48000000,60022256,52440252
tt0808526,4500000,281447,525715
tt0810784,8500000,4444637,9930015
tt0810913,79000000,74158157,75515631
tt0811080,120000000,43945766,50000000
tt0811138,62000000,32235793,8641763
tt0814022,45000000,15298133,27189257
tt0814255,95000000,88768303,137728906
tt0814314,55000000,69951824,99797105
tt0814335,20000000,29062561,2135970
tt0815178,13000000,303439,6945051
tt0815236,20000000,32010860,17768868
tt0815241,2500000,13011160,627955
tt0816462,90000000,21295021,42228262
tt0816692,165000000,188020017,489451322
tt0816711,190000000,202359711,337648165
tt0817177,14000000,1755212,2470709
tt0817230,52000000,110485654,106000000
tt0822847,60000000,29137000,49172505
tt0822854,61000000,47003582,48693414
tt0824747,55000000,35739802,77658435
tt0824758,18000000,6617867,13936453
tt0825232,45000000,93466502,81906000
tt0829150,70000000,56280355,160843925
tt0829459,16000000,9176787,9831958
tt0829482,20000000,121463226,49349300
tt0830515,200000000,168368427,421212055
tt0831387,160000000,200676069,324300000
tt0834001,35000000,45802315,46356646
tt0837562,85000000,148313048,210062555
tt0838221,16000000,11902715,23405234
tt0838232,70000000,35922978,40102156
tt0838283,65000000,100468793,27638849
tt0840361,37000000,92186262,61839874
tt0841046,35000000,18317151,2259047
tt0842926,4000000,20811365,13947586
tt0844471,100000000,124870275,118135851
tt0844671,7000000,4694636,1570847
tt0846308,10000000,17657973,0
tt0848228,220000000,623357910,895455078
tt0848537,100000000,107518682,160907952
tt0852713,25000000,48237389,22202307
tt0853096,2000000,519086,350266
tt0859163,145000000,102491776,300958054
tt0861689,25000000,3351751,16493228
tt0864835,145000000,111506430,164191609
tt0866439,40000000,46012734,60394938
tt0870111,25000000,18622031,8804304
tt0871426,30000000,60494212,3950501
tt0872230,25000000,14744435,6756378
tt0875034,80000000,19676965,34327985
tt0878804,29000000,255959475,53248834
tt0878835,3000000,4033574,280255
tt0879870,60000000,80574010,124020006
tt0880578,35000000,28687835,24245678
tt0881320,30000000,23209310,85400000
tt0884328,18000000,25594957,31875263
tt0884726,70000000,8462347,13293071
tt0884732,23000000,64460211,15339669
tt0887883,37000000,60355347,103373555
tt0887912,15000000,17017811,32212961
tt0889573,19000000,27779426,22063585
tt0891527,35000000,15002854,49808686
tt0892318,30000000,53032453,26596377
tt0892769,165000000,217581231,277297528
tt0892782,175000000,198351526,183158344
tt0892791,165000000,238736787,513864080
tt0896923,8300000,493296,955492
tt0898367,25000000,8117000,19522579
tt0899106,18000000,22965110,13122918
tt0901476,30000000,58715510,56660340
tt0901487,10000000,128486,44132723
tt0905372,38000000,16928670,14576617
tt0907657,150000,9439923,11496799
tt0910936,27000000,87341380,14283463
tt0910970,180000000,223808164,297503696
tt0913354,20000000,15988876,6953345
tt0918927,20000000,33446470,18253514
tt0918940,180000000,126643061,230057296
tt0926129,20000000,43869350,13328526
tt0929632,10000000,47566524,16083005
tt0935075,5000000,2229058,2915659
tt0936501,25000000,145000989,81836771
tt0937375,13000000,49121934,656618
tt0938283,150000000,131772187,187941694
tt0938330,20000000,17529157,37833548
tt0942385,92000000,110515313,85187498
tt0944835,110000000,118311368,175191986
tt0945513,32000000,54712227,92620470
tt0947798,13000000,106954678,222443368
tt0947802,20000000,39263506,5391496
tt0947810,100000000,35053660,119657778
tt0948470,230000000,262030663,495900000
tt0949731,48000000,64506874,98896925
tt0952640,60000000,217326974,148025572
tt0954947,13000000,217277,3834914
tt0954990,15500000,318623,0
tt0955308,200000000,105269730,216400011
tt0959337,35000000,22911480,53069700
tt0960144,90000000,100018837,104294563
tt0960731,80000000,110101975,102772889
tt0961108,8000000,70600,6621582
tt0962726,11000000,90559416,162349761
tt0962736,35000000,11001272,18195137
tt0963178,50000000,25450527,34803316
tt0963966,150000000,63150991,152132751
tt0964517,25000000,93617009,35573860
tt0968264,25000000,11538204,4087340
tt0970411,55000000,7873007,10056677
tt0970416,80000000,79366978,153726881
tt0970866,100000000,148438600,162211985
tt0971209,14000000,15515460,7440084
tt0976051,32000000,34194407,74708079
tt0976238,35000000,49492060,47261636
tt0976247,6000000,52132,0
tt0977855,22000000,9540691,16266262
tt0978764,82000000,36392502,53400000
tt0979434,17000000,24719879,0
tt0980970,155000000,104386950,311299267
tt0981227,10000000,31487293,2069338
tt0985694,10500000,26593646,18898010
tt0985699,75000000,83077833,118467684
tt0986263,80000000,38577772,83867000
tt0988045,90000000,209028679,315000000
tt0988047,22000000,23530831,4144183
tt0988595,30000000,76808654,85846697
tt0989757,25000000,80014842,34969824
tt0990407,120000000,98780042,129037206
tt0993842,30000000,40259119,23522959
tt0993846,100000000,116900694,275100000
tt0995039,20000000,13367624,13722535
tt0999913,25000000,10324441,844271
tt1000774,65000000,152647258,266118063
tt1001526,130000000,148415853,173469912
tt1007028,24000000,31457946,11326398
tt1010048,15000000,141319928,236701457
tt1012804,7000000,2345941,328149
tt1013743,117000000,76423035,185566734
tt1013752,85000000,155064265,205300000
tt1013753,20000000,31841299,22748259
tt1014759,200000000,334191110,691276000
tt1016075,18000000,22455510,54756326
tt1017451,10000000,3573673,1107978
tt1017460,30000000,17010170,10117450
tt1018765,28000000,7002261,1525397
tt1018785,27000000,44089964,262453
tt1020072,20000000,52076908,14711000
tt1020558,12000000,123570,6766862
tt1022603,7500000,32391374,28331360
tt1023111,20000000,24850922,16776509
tt1023114,30000000,2701859,21470342
tt1024648,44500000,136025503,96300000
tt1027718,70000000,52474616,82273405
tt1027862,21000000,16289867,1345530
tt1028576,35000000,59713955,607906
tt1029360,35000000,47425125,48012869
tt1031969,15000000,6409528,2399407
tt1032751,42000000,5666340,5437094
tt1032815,18000000,14800725,1021182
tt1033643,35000000,80277646,139097916
tt1034303,32000000,28644813,22617938
tt1034324,7000000,1891936,0
tt1034331,60000000,40081410,39417436
tt1034389,25000000,19490041,18499643
tt1035736,23000000,6113834,44699100
tt1037705,80000000,94835059,62272696
tt1038686,26000000,40168080,27750578
tt1038919,40000000,67061228,69272294
tt1041804,90000000,195459,16982534
tt1041829,40000000,163958031,153417000
tt1042877,12000000,8195551,688093
tt1043726,70000000,18848538,42430914
tt1045658,21000000,132092958,104319495
tt1045772,13000000,2037459,37370768
tt1045778,60000000,43337279,19020621
tt1046163,20000000,19219250,22405437
tt1046173,175000000,150201498,152267519
tt1046997,45000000,7919117,1414537
tt1047540,25000000,77267296,42504936
tt1049413,175000000,293004164,442094918
tt1051904,58000000,80080379,78180573
tt1053424,32000000,13794835,4615056
tt1053810,41000000,7204138,975278
tt1054606,30000000,7689607,54119168
tt1055292,38000000,53374681,52359735
tt1055369,200000000,402111870,434191823
tt1057500,60000000,37491364,84935428
tt1058017,18500000,18451251,13955256
tt1059786,80000000,101440743,77326640
tt1060277,25000000,80048433,92345747
tt1065073,4000000,25352281,22785385
tt1067106,200000000,137855863,187430783
tt1067583,38000000,58709717,58385185
tt1067774,20000000,23186769,16595914
tt1068242,24000000,51802742,11740586
tt1068680,70000000,97690976,125550661
tt1071875,57000000,51774002,80789928
tt1074638,200000000,304360277,804200736
tt1075419,15000000,0,5461200
tt1075747,47000000,10547117,356195
tt1077262,1000000,622403,709248
tt1077368,150000000,79727149,165800000
tt1078588,30000000,49200230,46514645
tt1078912,150000000,177243721,235862449
tt1078940,70000000,109204945,62639895
tt1080016,90000000,196573705,690113112
tt1082807,5000000,10166820,917810
tt1082868,12000000,31691811,9628095
tt1083452,23000000,15789389,30363411
tt1083456,20000000,17231291,1367811
tt1086772,40000000,46294610,81700000
tt1091191,40000000,125095601,29707311
tt1092026,40000000,37412945,60571070
tt1092633,10000000,15122676,178209
tt1093357,30000000,21443494,43183292
tt1095217,25000000,1702112,8904310
tt1099212,37000000,193962473,214462200
tt1103153,75000000,47059963,51100000
tt1104001,170000000,172062763,228000000
tt1104733,9000000,4886216,39072
tt1109624,55000000,76271832,206567562
tt1111422,100000000,65452312,84713814
tt1114740,26000000,146336178,37012251
tt1116184,20000000,117229692,54456100
tt1119646,35000000,277322503,191988333
tt1120985,1000000,9706328,5734005
tt1121096,95000000,17223265,96955348
tt1121977,7000000,1110509,4511462
tt1124037,50000000,20810036,4225914
tt1124052,12000000,122558,10564758
tt1125849,6000000,26238243,18496417
tt1125929,25000000,137885,8264
tt1126591,55000000,39440655,50079118
tt1126618,40000000,31011732,29029244
tt1127180,30000000,42100625,48742021
tt1127896,30000000,7460204,2515533
tt1129423,500000,33456317,16980
tt1129445,40000000,14246488,5396598
tt1130080,22000000,33316821,8454347
tt1130884,80000000,128012934,166791261
tt1131729,50000000,8017917,28330867
tt1131734,16000000,16204793,15351268
tt1132620,13000000,10095170,94319030
tt1132626,10800000,56746769,57117290
tt1133985,200000000,116601172,103250000
tt1134854,4000000,101740,284338
tt1135084,32000000,57744720,22460662
tt1135487,60000000,40572825,37603356
tt1135503,40000000,94125426,35415096
tt1135985,19000000,8402485,10353451
tt1136608,30000000,115646235,95242715
tt1139328,45000000,15541549,44789898
tt1139668,16000000,42670410,33843640
tt1142977,39000000,35291068,46200000
tt1142988,38000000,88915214,232767386
tt1144884,40000000,66477700,119689439
tt1148200,3000000,138788,716397
tt1149361,42000000,1262079,19288066
tt1149362,18000000,2222862,17096809
tt1151359,9000000,70066,964148
tt1152398,17000000,27865571,15336712
tt1152822,2900000,101270,20946
tt1152836,100000000,97104620,117000000
tt1153706,25000000,25662155,5776985
tt1155076,40000000,176591618,182534404
tt1156173,13000000,619162,5082319
tt1156398,23600000,75590286,26801794
tt1161418,10000000,113682,4810
tt1161864,37000000,33047633,63512958
tt1172233,15000000,13043363,3647940
tt1172991,15000000,4441272,3645728
tt1174730,6000000,6671036,1207820
tt1174732,7500000,12574914,13521938
tt1175491,25100000,25534493,4026094
tt1175506,25000000,1190003,1146169
tt1176740,17000000,9451946,6327509
tt1179034,52000000,24077427,28767069
tt1179056,35000000,63075011,52619852
tt1179258,23000000,2715657,6652585
tt1179891,15000000,51545952,49188766
tt1179904,15000,107918810,85436990
tt1182350,22000000,3248246,32767014
tt1183672,9000000,208023,2827379
tt1185344,9000000,883887,0
tt1186367,40000000,38122883,23478397
tt1186830,70000000,619423,38837919
tt1188729,33000000,10330853,10317475
tt1189340,40000000,58009200,28743152
tt1190080,200000000,166112167,625105659
tt1190617,20000000,7013191,0
tt1191111,16000000,336467,438918
tt1192628,135000000,123477607,122246996
tt1193138,25000000,83823381,83019358
tt1193631,30000000,42400223,116891586
tt1194173,125000000,113203870,162940880
tt1194263,7000000,9176933,1345578
tt1194417,12500000,1042959,187974
tt1195478,30000000,28835528,25333835
tt1196141,15000000,64003625,12192913
tt1197624,50000000,73357727,54586481
tt1197628,18000000,24007324,2966230
tt1198138,20000000,68261644,5568703
tt1201167,75000000,51855045,19730190
tt1204342,45000000,88631237,76553000
tt1204975,28000000,63914167,70494858
tt1204977,5000000,50856010,52831306
tt1205489,33000000,148095302,121862926
tt1205537,60000000,50577412,84926336
tt1206543,22000000,11330849,4330705
tt1210039,10000000,109383,0
tt1210042,17000000,27163593,18556392
tt1210071,10000000,9069,0
tt1210166,50000000,75605492,34600724
tt1210819,215000000,89302115,171200000
tt1211837,165000000,232641920,445076475
tt1211890,200000,236806,0
tt1212419,50000000,32746941,74209389
tt1212436,35000000,37490007,39987001
tt1213644,20000000,14190901,20625923
tt1213663,20000000,26004851,20084436
tt1216475,200000000,191452396,368400000
tt1216492,19000000,25918920,6767580
tt1217209,185000000,237283207,301700000
tt1217613,70000000,83552429,128266925
tt1219289,27000000,79249455,82600000
tt1219342,80000000,55675313,84398077
tt1219827,110000000,40563557,129238364
tt1220634,60000000,60128566,240099518
tt1222817,80000000,80360843,89491916
tt1225822,8000000,10823158,25625
tt1226229,40000000,60974475,30745780
tt1226232,6000000,114766,1229778
tt1226273,80000000,43313890,37812632
tt1226753,20000000,31177548,14458820
tt1228705,200000000,312433331,311500000
tt1228987,20000000,12134935,14958657
tt1229238,145000000,209397903,485315477
tt1229340,50000000,127352707,46297224
tt1230215,20000000,610792,25607
tt1230414,85000000,112735375,106368280
tt1231580,75000000,219614612,223525393
tt1231583,65000000,100539043,111241781
tt1231587,36000000,50287556,14492657
tt1232200,70000000,36931089,20788004
tt1232207,20000000,14363397,3073112
tt1232776,3000000,374675,2029625
tt1232783,12500000,11965282,15240838
tt1232829,42000000,138447667,63137661
tt1233192,12000000,229653,2683946
tt1233227,11000000,27693292,40540862
tt1234548,25000000,32428195,36667576
tt1234719,65000000,44806783,6143513
tt1234721,100000000,58607007,184081958
tt1235166,13000000,2087720,15786324
tt1235170,1000000,568662,318510
tt1235189,8000000,108589,3385565
tt1235522,35000000,19701164,15036035
tt1235796,12000000,550472,1236941
tt1240982,49900000,21596445,6417288
tt1242432,2000000,93051,1185599
tt1243957,100000000,67631157,211149284
tt1243974,37000000,21067116,5182904
tt1244659,31000000,12068313,3065980
tt1244754,12500000,6783129,4321426
tt1245492,32000000,101470202,24571120
tt1245526,58000000,90380162,108626225
tt1247644,15000,77389,0
tt1247662,10000000,100688,0
tt1250777,30000000,48071303,48117600
tt1251743,5500000,28468,60714
tt1251757,20000000,754301,0
tt1253863,110000000,106580051,231000000
tt1253864,75000000,83504017,143400000
tt1255953,6800000,2071334,5028264
tt1258972,15000000,15634090,4912428
tt1259571,50000000,297816253,413203828
tt1261945,100000000,95347692,195397363
tt1262416,40000000,38180928,59050492
tt1263670,7000000,39464306,7941260
tt1265990,16000000,37300000,3192652
tt1267297,100000000,72688614,172131248
tt1268799,19000000,35061031,1131744
tt1270262,19100000,1361512,4366701
tt1270286,500000,3777210,47658
tt1270761,25000000,24046682,14222847
tt1270798,160000000,146408305,206208385
tt1272878,61000000,75612460,56327951
tt1273678,28000000,24307086,41858914
tt1276104,30000000,66486205,110020614
tt1277953,145000000,216391482,530529792
tt1279935,55000000,98711404,53552476
tt1282140,8000000,58401464,16624752
tt1284575,20000000,100292856,115904636
tt1285016,40000000,96962694,127957621
tt1285309,10000000,1475746,5568089
tt1287468,85000000,43585753,68898011
tt1288558,17000000,54239856,43303096
tt1289401,144000000,128350574,100796935
tt1289406,7300000,1818681,8552770
tt1291150,125000000,191204754,293800000
tt1291584,25000000,13657115,9651500
tt1292566,38000000,46843513,65500000
tt1293847,85000000,44898413,301219864
tt1294161,40000,25572,0
tt1294213,15000000,4360548,1322006
tt1294226,20000000,62950384,26186663
tt1296898,5000000,25517,0
tt1298649,68000000,35353000,32914862
tt1298650,250000000,241071802,804642000
tt1300851,8000000,10273188,356133
tt1300854,200000000,409013994,805797258
tt1301990,3000000,46029,0
tt1302011,150000000,165249063,500443218
tt1302067,80000000,100246011,103272364
tt1303828,3500000,44462,0
tt1305591,150000000,21392758,17840920
tt1306980,8000000,35014192,6083661
tt1307068,10000000,7078738,4603043
tt1311067,15000000,33392973,6028494
tt1314228,58000000,29580087,55700163
tt1315981,7000000,9176000,15788890
tt1316616,36000000,1069334,3303308
tt1318514,93000000,176760185,305040688
tt1320244,1800000,41034350,28398177
tt1320253,80000000,103068524,171401870
tt1320261,112000000,42779261,194603463
tt1321509,21000000,42739347,6311539
tt1321511,30000000,2193658,2993109
tt1321860,21000000,970816,6323984
tt1321870,60000000,46000903,59200000
tt1322312,32000000,17804299,24254812
tt1323594,69000000,251513985,291600000
tt1324999,110000000,281287133,430918723
tt1325004,68000000,300531751,397959596
tt1327773,30000000,116632095,60681700
tt1333125,6000000,8840453,23602658
tt1334260,15000000,2434652,7483441
tt1334512,40000000,33035397,15112548
tt1335975,175000000,38362475,113421364
tt1336608,75000000,38518613,20900000
tt1336617,7000000,7468936,2464937
tt1340107,5500000,1008098,11996406
tt1340138,155000000,89760956,350842581
tt1341188,120000000,30212620,18456287
tt1343092,105000000,144840419,208801476
tt1343727,50000000,13414714,27623028
tt1345836,250000000,448139099,632902188
tt1346961,3000000,133411,26441
tt1351685,195000000,65187603,132500000
tt1352824,14000000,3075255,8733625
tt1355630,11000000,50474843,27800000
tt1355644,110000000,100014699,203129453
tt1355683,53000000,62575678,37200000
tt1365048,3500000,153215,10155023
tt1366344,25000000,30441326,4500862
tt1371150,19800000,34296320,7000000
tt1374989,28000000,10938134,5519360
tt1375666,160000000,292576195,537318949
tt1375670,80000000,162001186,109429003
tt1379222,4300000,1514942,1333223
tt1385826,50200000,62495645,65373734
tt1385867,30000000,44875481,10735520
tt1386588,100000000,119219978,51238944
tt1386697,175000000,325100054,421746840
tt1386703,125000000,58877969,139589199
tt1389139,10000000,29747603,910784
tt1390411,100000000,25020758,68900000
tt1391137,20000000,60095852,578120
tt1392170,78000000,408010692,286384032
tt1392190,150000000,154058340,221151022
tt1392197,50000000,33644788,50117056
tt1392214,46000000,61002302,61124385
tt1396218,55000000,68224452,119137302
tt1397280,45000000,139854287,236287019
tt1397514,79000000,103860290,231400000
tt1398426,28000000,161197785,40437206
tt1399103,195000000,352390543,771403536
tt1399683,2000000,6531503,7265331
tt1401152,30000000,63686397,72023632
tt1403177,7000000,382946,66756
tt1403865,38000000,171243005,81033922
tt1403981,16000000,19068240,36964649
tt1405500,21000000,37729698,252286
tt1407084,5000000,183920,2464275
tt1408101,190000000,228778661,238586585
tt1408253,25000000,134938200,19530702
tt1409024,225000000,179020854,445005922
tt1411238,25000000,70662220,78565857
tt1411250,38000000,42025135,56312160
tt1411664,10000000,2529395,999
tt1411697,80000000,254464305,332300000
tt1411704,63000000,108085305,75868418
tt1412386,10000000,46412041,90424115
tt1413495,35000000,7388654,9667611
tt1414382,20000000,25702053,6352316
tt1415283,35000000,29011215,64239906
tt1418377,65000000,19075290,57725889
tt1421051,7000000,1785645,13002997
tt1423894,30000000,4439201,7667720
tt1423995,22000000,1810078,8490338
tt1424381,40000000,52000688,75232420
tt1425922,17500000,7018189,435996
tt1428538,50000000,55703475,170646274
tt1430132,120000000,132556852,282271394
tt1430612,28000000,20396829,51019901
tt1430615,40000000,20157300,4582761
tt1430626,55000000,31051126,92002915
tt1431045,58000000,363070709,419541446
tt1431181,8000000,3205706,16517060
tt1433108,24000000,23240020,12386938
tt1433822,17000000,4936819,6413846
tt1436562,90000000,143619809,340246709
tt1438176,30000000,18302607,22700000
tt1438254,44000000,31162545,17028159
tt1440129,209000000,65422625,237602860
tt1440728,20000000,35606376,32269905
tt1441395,13300000,2614251,3121712
tt1446192,145000000,103412758,203528912
tt1446714,130000000,126477084,276877385
tt1448755,70000000,25124966,31959556
tt1449283,30000000,26692846,23178583
tt1454029,25000000,169708112,46931000
tt1454468,100000000,274092705,449100000
tt1457767,20000000,137400141,182094497
tt1458169,21000000,30971040,3843062
tt1458175,30000000,21148651,46300000
tt1462041,50000000,21302340,18682060
tt1462054,3000000,2848578,420968
tt1464174,32000000,37915414,44770652
tt1464540,60000000,55100437,94778000
tt1469304,69000000,58060186,119796565
tt1470020,2300000,29384,0
tt1470023,10000000,8525600,797295
tt1470827,500000,237301,4823137
tt1473832,35000000,24252420,187700000
tt1477076,20000000,45710178,90440256
tt1478338,32500000,169106725,119276798
tt1478964,13000000,1024175,5181847
tt1482459,70000000,214030500,134809816
tt1483013,120000000,89107235,197061337
tt1486185,42000000,37662162,52598214
tt1486192,26000000,16008272,13691073
tt1486193,12000000,17479,299465
tt1488555,52000000,37081475,38368962
tt1489167,30000,9812,0
tt1489889,50000000,127440871,89531672
tt1490017,60000000,257760692,210300000
tt1496025,70000000,62321039,97791632
tt1498569,8000000,163265,2354747
tt1499658,35000000,117538559,92300000
tt1502397,90000000,204417855,214656791
tt1502712,120000000,56117548,111765333
tt1504320,15000000,138797449,288576868
tt1506999,23000000,18942396,15571364
tt1509767,75000000,20374484,111900000
tt1512235,2500000,327716,94902
tt1517260,40000000,26627201,36738658
tt1517489,27000000,38538188,47026122
tt1518812,2000000,977772,227485
tt1521197,30000000,4463292,10931795
tt1524137,25000000,66528000,29734212
tt1524930,31000000,58884188,48344033
tt1528100,140000000,65014513,203161118
tt1529572,4000000,120016,475786
