movie_id,movie_revenue,popularity
tt0065513,0,1.487562
tt0065522,0,1.167913
tt0065524,0,2.393864
tt0065525,0,1.286201
tt0065528,24911670,4.984905
tt0065531,0,6.616907
tt0065534,0,0.233947
tt0065537,0,0.68564
tt0065541,0,0.182035
tt0065542,0,2.506287
tt0065547,0,3.334076
tt0065549,0,7.4e-05
tt0065550,0,0.511693
tt0065553,0,1.433703
tt0065555,0,0.999659
tt0065556,0,0.498753
tt0065566,0,4.044429
tt0065568,0,0.526944
tt0065569,0,5.419176
tt0065570,0,1.148948
tt0065571,0,9.931025
tt0065577,0,0.088596
tt0065579,0,2.162236
tt0065580,0,1.979907
tt0065584,0,0.411043
tt0065591,0,1.02287
tt0065593,0,2.766155
tt0065595,0,0.000603
tt0065597,0,1.848123
tt0065611,0,0.552281
tt0065616,0,0.099567
tt0065622,0,5.619235
tt0065636,0,0.229955
tt0065640,0,0.000133
tt0065641,0,0.14841
tt0065642,0,1.066117
tt0065649,0,1.696371
tt0065651,0,11.97502
tt0065656,0,0.30233
tt0065657,0,0.1501
tt0065662,0,0.566868
tt0065666,0,0.000603
tt0065669,0,2.150841
tt0065670,0,3.153779
tt0065671,0,0.277136
tt0065677,0,0.338166
tt0065686,0,0.000844
tt0065687,0,1.755621
tt0065692,0,0.983284
tt0065693,0,0.979763
tt0065695,0,1.952949
tt0065700,0,1.088397
tt0065702,25,0.005351
tt0065703,0,0.193574
tt0065711,0,1.252001
tt0065720,0,0.758901
tt0065723,0,0.479849
tt0065724,0,9.721297
tt0065726,0,0.541883
tt0065737,0,0.429745
tt0065738,0,2.049849
tt0065744,0,0.97627
tt0065750,0,0.670545
tt0065755,0,0.006668
tt0065761,0,4.392321
tt0065769,0,4.337562
tt0065772,0,3.534856
tt0065775,13300000,0.787265
tt0065776,0,0.570395
tt0065777,0,2.105027
tt0065780,0,2.336022
tt0065782,0,2.499612
tt0065788,0,0.204145
tt0065790,0,0.000308
tt0065794,0,0.172883
tt0065795,0,0.351061
tt0065797,0,1.653084
tt0065798,0,0.106034
tt0065808,0,0.726975
tt0065820,0,0.729092
tt0065832,0,3.97439
tt0065834,0,0.213784
tt0065836,0,2.455795
tt0065839,0,0.322493
tt0065848,0,2.674446
tt0065850,0,0.188856
tt0065851,0,2.150514
tt0065852,0,0.696083
tt0065853,0,0.451368
tt0065854,0,1.2985
tt0065856,0,2.067663
tt0065867,0,1.336219
tt0065872,0,0.815137
tt0065874,0,0.775854
tt0065877,0,1.059342
tt0065879,0,0.074246
tt0065889,0,4.772045
tt0065890,0,0.148033
tt0065894,0,0.041681
tt0065895,0,0.441622
tt0065904,0,1.045731
tt0065911,0,0.475569
tt0065915,0,0.746856
tt0065916,19319254,0.345862
tt0065932,0,0.903342
tt0065934,0,0.053571
tt0065938,5200000,8.418662
tt0065944,0,0.810554
tt0065950,0,0.906391
tt0065955,0,0.098906
tt0065957,0,0.813526
tt0065963,0,1.514513
tt0065969,0,5.729707
tt0065970,0,0.124348
tt0065974,0,0.784126
tt0065976,0,2.494236
tt0065979,0,0.117806
tt0065981,0,0.704667
tt0065988,31559552,8.186994
tt0065989,0,0.923613
tt0065997,0,0.117699
tt0065999,0,0.83307
tt0066002,0,1.015563
tt0066011,136400000,6.127903
tt0066016,0,1.913071
tt0066017,0,0.689498
tt0066019,0,1.303516
tt0066026,81600000,7.701349
tt0066031,0,1.424191
tt0066040,0,2.935694
tt0066045,0,0.000844
tt0066049,0,14.35552
tt0066050,0,1.360791
tt0066053,0,8.219562
tt0066058,0,0.240923
tt0066062,0,0.807754
tt0066064,0,1.564115
tt0066065,0,2.216567
tt0066070,0,0.621181
tt0066075,0,1.086928
tt0066078,0,0.886381
tt0066079,0,0.951375
tt0066080,0,0.504241
tt0066090,2200000,2.27258
tt0066095,0,2.5e-05
tt0066098,0,0.67037
tt0066105,0,0.25471
tt0066109,0,1.049339
tt0066114,0,0.25275
tt0066115,3000000,0.619657
tt0066121,0,0.937762
tt0066122,0,3.043987
tt0066124,0,0.006777
tt0066127,0,0.003822
tt0066130,0,0.695389
tt0066139,0,0.040583
tt0066140,0,0.682062
tt0066141,0,1.529024
tt0066144,0,0.001058
tt0066150,0,0.085174
tt0066153,0,0.15638
tt0066154,0,0.798969
tt0066156,0,0.303624
tt0066167,0,0.017521
tt0066168,0,0.329484
tt0066181,0,3.453076
tt0066183,0,0.277486
tt0066192,0,0.63294
tt0066193,0,1.945528
tt0066195,0,1.589466
tt0066206,89800000,14.382289
tt0066207,0,4.668104
tt0066210,0,0.517734
tt0066212,0,0.011064
tt0066214,0,3.3228
tt0066215,0,0.018017
tt0066216,0,0.040541
tt0066221,0,0.596273
tt0066222,0,0.00519
tt0066225,0,0.0
tt0066227,0,3.723069
tt0066237,0,0.003553
tt0066240,0,0.013577
tt0066249,1500000,4.127728
tt0066256,0,0.007223
tt0066258,0,0.456717
tt0066265,0,3.017903
tt0066266,0,2e-06
tt0066268,0,1.179922
tt0066274,0,0.023569
tt0066279,0,1.47155
tt0066289,0,0.98832
tt0066301,0,4.501917
tt0066302,0,0.003402
tt0066317,0,0.001586
tt0066318,0,1.448326
tt0066319,0,4.340461
tt0066326,0,0.214473
tt0066327,0,2.503251
tt0066341,0,1.700458
tt0066344,0,10.012358
tt0066346,0,0.000112
tt0066356,0,0.001021
tt0066365,0,0.412384
tt0066372,0,1.157489
tt0066374,0,0.002001
tt0066380,0,3.047838
tt0066390,0,3.391783
tt0066392,0,1.171828
tt0066400,0,0.706966
tt0066402,0,2.406178
tt0066407,0,0.405074
tt0066412,0,1.660014
tt0066413,0,0.62167
tt0066415,0,0.93611
tt0066416,0,5e-06
tt0066422,0,0.88344
tt0066423,0,1.219877
tt0066434,2437000,8.152085
tt0066436,0,0.341527
tt0066445,0,0.262854
tt0066448,0,4.643058
tt0066449,0,6.627273
tt0066450,0,5.424482
tt0066454,0,0.464209
tt0066466,0,0.227914
tt0066468,0,0.547011
tt0066469,0,1.418274
tt0066471,0,7.710629
tt0066473,29548291,7.262326
tt0066476,0,0.059353
tt0066482,0,0.293657
tt0066485,0,0.011938
tt0066490,0,0.045657
tt0066491,0,7.530264
tt0066492,0,0.504767
tt0066495,0,3.869883
tt0066498,0,1.133398
tt0066499,0,0.519795
tt0066511,0,0.96872
tt0066516,0,2.682013
tt0066517,0,0.343475
tt0066518,0,3.448018
tt0066530,0,0.008527
tt0066534,0,2.031936
tt0066540,0,1.038115
tt0066543,0,0.584448
tt0066546,0,0.620251
tt0066549,3052000,3.240624
tt0066550,0,0.000844
tt0066561,0,2.600011
tt0066563,0,3.351759
tt0066564,0,1.105048
tt0066565,0,3.501433
tt0066572,0,0.334052
tt0066578,0,2.526194
tt0066579,0,2.345912
tt0066580,34505110,3.624542
tt0066585,0,1.090793
tt0066593,0,1.103785
tt0066601,1000000,6.258456
tt0066602,0,2.657711
tt0066603,0,1.553736
tt0066605,0,0.478794
tt0066612,0,2.446983
tt0066614,0,0.076219
tt0066623,0,0.404
tt0066639,0,0.133043
tt0066660,0,3e-06
tt0066674,0,0.109213
tt0066702,0,0.001459
tt0066728,0,0.808654
tt0066730,0,2.99988
tt0066732,0,1.307196
tt0066735,0,2.873255
tt0066738,0,0.016901
tt0066739,0,0.405918
tt0066740,0,9.468736
tt0066745,0,1.239092
tt0066764,0,0.373369
tt0066765,0,9.132013
tt0066767,0,4.16741
tt0066769,12376563,11.081253
tt0066773,100,0.769053
tt0066798,0,2.077329
tt0066806,0,0.03078
tt0066808,11833696,4.331819
tt0066811,0,0.914294
tt0066817,17900000,10.362012
tt0066819,0,7.150611
tt0066820,0,0.488379
tt0066824,0,0.875069
tt0066826,6530000,0.659046
tt0066827,0,2.941467
tt0066830,0,1.554937
tt0066831,0,4.175526
tt0066832,0,2.157316
tt0066834,0,1.622733
tt0066839,0,0.04557
tt0066842,0,0.601614
tt0066844,0,0.640175
tt0066846,0,0.011656
tt0066847,0,0.081694
tt0066849,0,2.221513
tt0066856,0,2.554758
tt0066858,0,0.543395
tt0066863,0,0.403656
tt0066868,0,6.2e-05
tt0066886,0,1.018774
tt0066892,28623900,2.837238
tt0066894,0,1.572535
tt0066895,0,1.571221
tt0066900,0,5.275286
tt0066904,0,0.863949
tt0066907,0,2.075823
tt0066908,0,0.003931
tt0066914,0,1.988945
tt0066915,0,0.209517
tt0066919,0,2.397549
tt0066920,0,9.4e-05
tt0066921,26589000,17.112594
tt0066922,0,1.103624
tt0066923,0,0.306997
tt0066924,0,5.913654
tt0066927,11000000,0.60908
tt0066929,0,3.9e-05
tt0066933,0,0.00222
tt0066936,0,1e-06
tt0066939,0,0.24991
tt0066940,0,1.253364
tt0066942,0,0.002478
tt0066945,0,0.081011
tt0066950,0,1.268232
tt0066952,0,0.592223
tt0066963,0,4.14241
tt0066969,0,0.238063
tt0066970,0,2.525934
tt0066980,0,0.00022
tt0066982,0,1.068124
tt0066984,0,0.625736
tt0066988,0,0.000308
tt0066989,0,1.66853
tt0066993,0,4.718102
tt0066995,116019547,12.00491
tt0066997,0,0.353041
tt0066999,35976000,10.255315
tt0067003,0,0.799801
tt0067004,0,2.244142
tt0067009,0,0.903488
tt0067011,0,0.365117
tt0067017,0,1.513005
tt0067023,0,12.331251
tt0067040,0,1.143125
tt0067047,0,3.459098
tt0067048,0,0.083761
tt0067055,0,1.540694
tt0067057,0,0.546304
tt0067065,12348905,12.120267
tt0067072,0,0.944223
tt0067076,0,3.449513
tt0067084,0,0.798926
tt0067085,0,1.08524
tt0067093,83304330,9.227244
tt0067104,0,0.442775
tt0067108,0,5.507194
tt0067109,0,0.772388
tt0067112,0,0.1223
tt0067116,41158757,6.694959
tt0067119,0,0.100611
tt0067123,0,0.598895
tt0067128,0,7.505268
tt0067133,0,0.488615
tt0067134,0,0.524639
tt0067140,0,9.611094
tt0067141,0,0.007963
tt0067142,0,0.953466
tt0067144,0,3.815323
tt0067148,0,2.631502
tt0067162,0,0.532225
tt0067169,0,0.041681
tt0067176,0,0.649984
tt0067178,0,0.070647
tt0067185,0,10.878112
tt0067197,0,0.89217
tt0067204,0,1.500499
tt0067216,0,0.000844
tt0067217,0,2.523584
tt0067219,0,0.871477
tt0067224,0,8.523318
tt0067227,0,1.262664
tt0067229,0,2.030342
tt0067236,0,0.051916
tt0067242,0,0.669622
tt0067245,0,0.697569
tt0067249,0,0.000498
tt0067256,0,0.014966
tt0067274,0,3.39109
tt0067275,0,0.035284
tt0067276,0,0.304231
tt0067277,0,4.261661
tt0067282,0,0.342716
tt0067297,0,0.014346
tt0067306,0,0.187901
tt0067309,0,9.328822
tt0067313,0,0.352603
tt0067314,0,1.88749
tt0067315,0,2.555606
tt0067321,0,3.530313
tt0067324,0,0.00022
tt0067327,0,0.14217
tt0067328,29133000,5.961382
tt0067329,0,0.726415
tt0067333,0,1.739038
tt0067334,0,3.571383
tt0067341,0,4.157477
tt0067344,0,0.007675
tt0067345,0,0.452215
tt0067350,0,1.612885
tt0067354,0,0.429005
tt0067355,0,9.449417
tt0067359,0,0.482649
tt0067361,0,1.045737
tt0067367,0,0.846569
tt0067372,0,4.52244
tt0067375,0,0.285071
tt0067377,0,0.035376
tt0067382,0,0.382406
tt0067384,0,1.812472
tt0067388,0,1.867242
tt0067397,0,0.982414
tt0067402,0,5.143399
tt0067409,0,0.989599
tt0067411,0,5.442081
tt0067418,0,1.152521
tt0067429,0,3.855015
tt0067431,0,0.019523
tt0067433,0,2.096508
tt0067434,0,0.774628
tt0067436,0,0.000578
tt0067437,0,0.944337
tt0067439,0,0.007963
tt0067445,0,3.770948
tt0067446,0,1.264036
tt0067451,0,0.64703
tt0067454,0,1.33737
tt0067456,0,0.000578
tt0067457,0,0.719385
tt0067458,0,1.276311
tt0067467,0,1.712319
tt0067482,0,2.03483
tt0067483,0,1.952752
tt0067484,0,0.286199
tt0067486,0,1.236245
tt0067487,0,0.801941
tt0067489,0,0.447702
tt0067490,0,4.496482
tt0067491,0,0.393231
tt0067500,0,1.203655
tt0067508,0,0.086545
tt0067511,0,0.47687
tt0067517,0,2.002326
tt0067524,0,0.730663
tt0067525,0,6.445639
tt0067526,0,0.131321
tt0067527,0,0.934156
tt0067532,0,0.633395
tt0067535,0,8.307157
tt0067540,0,3.8e-05
tt0067541,0,4.249576
tt0067546,0,0.00222
tt0067549,0,8.802676
tt0067559,0,0.00022
tt0067565,0,0.708466
tt0067571,0,0.002538
tt0067576,0,0.871174
tt0067580,0,0.804439
tt0067584,0,0.058285
tt0067585,0,0.03803
tt0067588,10600000,5.820841
tt0067589,0,4.597434
tt0067592,0,1.57184
tt0067593,0,0.000308
tt0067595,0,0.766972
tt0067601,0,1.413939
tt0067602,0,0.320724
tt0067610,0,4.216414
tt0067622,0,0.103888
tt0067625,0,1.522605
tt0067630,0,1.421706
tt0067633,0,2.304455
tt0067634,0,0.363595
tt0067641,0,0.119379
tt0067643,0,1.082224
tt0067647,0,2.987674
tt0067650,0,2.002281
tt0067656,0,4.725878
tt0067658,0,0.359821
tt0067671,0,1.402173
tt0067672,0,1.332751
tt0067677,0,0.871091
tt0067685,0,0.294364
tt0067690,0,1.843332
tt0067696,0,0.642375
tt0067698,0,1.560752
tt0067699,0,0.707226
tt0067701,0,0.187435
tt0067710,0,0.313393
tt0067712,0,0.002064
tt0067713,0,3.764162
tt0067717,0,1.923782
tt0067719,0,0.237537
tt0067727,0,0.732123
tt0067729,0,0.278459
tt0067732,0,1.292862
tt0067741,12121618,3.73688
tt0067749,0,3.8e-05
tt0067750,0,0.562821
tt0067755,0,0.017861
tt0067756,0,14.108597
tt0067763,0,1.811978
tt0067770,0,5.660214
tt0067774,0,1.985376
tt0067778,0,3.981996
tt0067782,0,0.001021
tt0067783,0,0.616213
tt0067787,0,0.0
tt0067789,0,0.127571
tt0067799,0,0.322654
tt0067800,3251794,6.632663
tt0067801,0,0.607919
tt0067803,0,2.955581
tt0067805,0,2.454107
tt0067809,0,2.412247
tt0067810,15200000,1.435148
tt0067813,0,0.164095
tt0067814,0,0.624965
tt0067815,0,1e-06
tt0067817,0,0.813278
tt0067820,0,1.65322
tt0067822,0,0.912847
tt0067824,0,10.486927
tt0067836,0,0.352005
tt0067839,0,1.173717
tt0067848,0,2.303594
tt0067849,0,0.334384
tt0067853,0,0.985905
tt0067861,0,0.217022
tt0067866,0,5.467355
tt0067870,0,0.391461
tt0067881,0,0.444508
tt0067885,0,1.030329
tt0067893,0,4.550433
tt0067894,0,0.112462
tt0067896,0,0.802046
tt0067900,0,2.143949
tt0067907,0,0.708736
tt0067913,0,0.870134
tt0067919,0,2.392021
tt0067921,0,3.189948
tt0067924,0,1.72498
tt0067927,72266306,5.184013
tt0067929,0,1.132207
tt0067932,0,0.190156
tt0067943,0,1.211223
tt0067949,0,1.364958
tt0067950,0,2.286054
tt0067952,0,1.874916
tt0067956,0,0.107642
tt0067958,0,1.721716
tt0067959,0,10.177086
tt0067961,0,0.337334
tt0067962,0,1.147121
tt0067968,0,0.050521
tt0067972,0,0.090689
tt0067975,0,3.644541
tt0067976,0,1.317333
tt0067979,0,0.989005
tt0067980,0,0.29967
tt0067983,0,0.736877
tt0067987,0,1e-05
tt0067989,0,0.869434
tt0067991,0,0.793676
tt0067992,4000000,12.416635
tt0067995,0,2.446506
tt0068000,0,7.948485
tt0068011,0,0.071054
tt0068014,0,0.422943
tt0068021,0,0.241109
tt0068022,0,0.277669
tt0068024,0,0.458827
tt0068068,0,0.361228
tt0068152,0,3.951933
tt0068156,0,1.558517
tt0068161,0,1.867193
tt0068164,0,0.464565
tt0068168,0,5.920786
tt0068173,0,0.505579
tt0068178,0,0.24974
tt0068179,0,0.584682
tt0068182,0,10.996826
tt0068183,0,0.334965
tt0068187,0,0.026351
tt0068190,0,4.042391
tt0068193,0,0.533315
tt0068200,0,0.268079
tt0068203,0,0.152268
tt0068205,0,1.474925
tt0068206,0,1.157955
tt0068207,0,0.019442
tt0068213,0,0.295582
tt0068230,0,5.378622
tt0068231,0,0.000347
tt0068233,0,1.081593
tt0068235,0,0.877947
tt0068240,0,10.088989
tt0068245,0,6.975511
tt0068246,0,1.163004
tt0068248,0,0.869219
tt0068257,0,0.125203
tt0068264,0,0.37223
tt0068271,0,0.978293
tt0068272,0,0.177013
tt0068273,0,2.077256
tt0068275,0,0.12112
tt0068276,0,0.001393
tt0068278,0,2.077361
tt0068280,0,0.2875
tt0068281,0,1.786885
tt0068284,0,2.697458
tt0068286,0,1.027036
tt0068290,0,6.353881
tt0068291,0,0.006668
tt0068292,0,0.326571
tt0068294,0,1.36682
tt0068304,0,0.264246
tt0068306,0,0.326243
tt0068309,0,5.070135
tt0068313,0,0.023982
tt0068314,0,0.000308
tt0068315,0,2.624202
tt0068317,0,0.9413
tt0068321,0,1.109159
tt0068323,0,2.098149
tt0068326,0,2.700782
tt0068327,0,10.82887
tt0068332,0,0.372144
tt0068334,0,11.862375
tt0068337,0,0.447201
tt0068339,0,1.641968
tt0068341,0,1.725038
tt0068344,0,0.054817
tt0068346,0,0.049776
tt0068347,0,1.409302
tt0068348,0,1.202765
tt0068356,0,0.020476
tt0068358,0,0.000431
tt0068361,0,4.8779
tt0068364,0,0.457852
tt0068367,0,0.132899
tt0068369,0,0.549801
tt0068370,0,1.796065
tt0068371,0,1.880834
tt0068375,0,0.067808
tt0068379,0,0.065306
tt0068380,0,0.000578
tt0068384,0,1.880781
tt0068389,0,0.725557
tt0068394,0,1.086643
tt0068408,9700000,12.843375
tt0068409,0,0.540921
tt0068414,0,0.783754
tt0068415,0,1.484046
tt0068416,0,2.697093
tt0068420,0,0.000844
tt0068421,7500000,3.189566
tt0068424,0,1.870702
tt0068431,0,0.002538
tt0068440,0,0.001429
tt0068441,0,2.984046
tt0068443,0,0.357989
tt0068444,0,1.01031
tt0068448,0,0.901392
tt0068450,0,0.945657
tt0068454,0,0.910314
tt0068455,0,0.079541
tt0068457,0,1.937881
tt0068458,0,1.819461
tt0068463,0,0.059956
tt0068471,0,1.679664
tt0068473,46122355,8.476681
tt0068483,0,0.41473
tt0068488,0,0.034457
tt0068492,0,0.947798
tt0068493,0,8e-06
tt0068496,0,0.872694
tt0068498,0,0.842879
tt0068502,0,5.608278
tt0068503,0,2.59351
tt0068504,0,0.00022
tt0068505,0,11.174533
tt0068509,0,0.383116
tt0068519,0,3.142233
tt0068524,0,2.124813
tt0068528,0,0.473593
tt0068535,0,0.002001
tt0068537,0,0.0339
tt0068538,0,0.000813
tt0068539,0,0.975488
tt0068555,18016290,5.378481
tt0068562,0,0.9884
tt0068564,0,0.423668
tt0068566,0,0.00022
tt0068569,0,2.034236
tt0068575,0,2.576301
tt0068577,0,0.018596
tt0068584,0,0.001133
tt0068587,0,0.002001
tt0068588,0,0.000809
tt0068593,0,0.648098
tt0068595,0,3.062497
tt0068596,0,0.000844
tt0068606,0,0.35
tt0068611,12600000,5.316387
tt0068612,0,3.027994
tt0068613,0,0.368141
tt0068615,0,7.706248
tt0068617,0,1.707715
tt0068622,0,1.032154
tt0068625,0,0.027777
tt0068629,0,0.865934
tt0068637,0,0.000844
tt0068638,58831997,10.037593
tt0068640,0,0.12986
tt0068641,0,0.000864
tt0068642,0,0.223332
tt0068646,245066411,41.109264
tt0068649,0,2.415738
tt0068650,0,0.866779
tt0068654,0,0.674043
tt0068655,0,3.985387
tt0068657,0,1.942407
tt0068659,0,0.995824
tt0068661,0,1.569337
tt0068662,0,0.421882
tt0068663,0,0.607572
tt0068669,0,1.827144
tt0068673,0,0.267991
tt0068675,0,12.300262
tt0068677,0,0.170247
tt0068687,0,1.165341
tt0068688,0,0.466019
tt0068692,0,0.0
tt0068698,0,0.801399
tt0068699,15700000,9.91087
tt0068704,0,0.916712
tt0068708,0,0.984071
tt0068713,0,12.004189
tt0068716,0,0.817183
tt0068718,0,2.787865
tt0068723,0,0.007875
tt0068727,0,1.069442
tt0068732,0,1.689005
tt0068735,0,1.150055
tt0068742,0,0.529221
tt0068748,0,1.398672
tt0068757,0,0.016318
tt0068762,0,4.711031
tt0068767,0,9.523138
tt0068768,6330000,5.809807
tt0068786,0,1.464329
tt0068805,0,1.58885
tt0068806,0,0.209888
tt0068815,0,1.839717
tt0068816,0,2.492024
tt0068817,0,1.645563
tt0068821,0,0.523078
tt0068822,0,0.036243
tt0068828,0,7.565468
tt0068833,0,9.640939
tt0068835,0,0.257942
tt0068837,22000000,1.522753
tt0068838,0,0.129052
tt0068850,0,0.080589
tt0068853,0,4.15819
tt0068856,0,0.00469
tt0068863,0,1.958345
tt0068866,0,0.441099
tt0068868,0,0.682909
tt0068870,0,1.927397
tt0068883,0,1.3379
tt0068891,0,0.002001
tt0068894,0,0.750173
tt0068897,0,2.366529
tt0068899,0,0.016023
tt0068902,0,1.935637
tt0068903,0,0.103144
tt0068909,0,7.63776
tt0068912,0,0.479367
tt0068916,0,0.54479
tt0068918,0,0.150003
tt0068924,0,0.06978
tt0068931,0,5.266983
tt0068935,85000000,11.116474
tt0068939,0,0.023867
tt0068941,0,0.040509
tt0068950,0,1.554499
tt0068951,0,0.035301
tt0068963,0,0.000844
tt0068967,0,0.607379
tt0068970,0,0.668865
tt0068971,0,0.816987
tt0068972,0,0.723834
tt0068983,0,0.063647
tt0068990,0,0.832361
tt0068991,0,0.356234
tt0068994,0,0.299238
tt0068997,0,1.765721
tt0069001,0,0.000578
tt0069002,0,1.479178
tt0069005,0,1.179811
tt0069007,0,6.577661
tt0069013,0,0.42723
tt0069017,0,1.447142
tt0069019,0,3.056552
tt0069024,0,3.953266
tt0069027,0,0.493914
tt0069029,0,1.076492
tt0069031,0,1.215839
tt0069035,0,1.786742
tt0069044,0,0.0339
tt0069048,0,1.017532
tt0069049,0,0.238154
tt0069050,0,1.764306
tt0069058,0,2.213026
tt0069064,0,0.786509
tt0069067,0,0.20268
tt0069073,0,1.737506
tt0069080,0,0.605685
tt0069086,0,0.736119
tt0069088,0,0.071223
tt0069089,6000000,5.738871
tt0069090,0,5.855108
tt0069094,0,0.588623
tt0069095,0,6.100067
tt0069096,0,0.01575
tt0069097,0,5.526401
tt0069098,0,0.000431
tt0069103,0,0.567506
tt0069109,0,0.074429
tt0069113,84563118,10.341849
tt0069115,0,0.14729
tt0069117,0,0.002317
tt0069120,0,1.592693
tt0069121,0,3.156583
tt0069124,0,0.578458
tt0069131,0,0.130634
tt0069134,0,1.397348
tt0069141,0,0.198206
tt0069156,0,0.898086
tt0069158,0,0.632678
tt0069159,0,2.422204
tt0069161,0,0.266692
tt0069172,0,0.249544
tt0069179,0,2.252723
tt0069186,0,0.801926
tt0069191,0,2.46757
tt0069197,0,1.023079
tt0069198,0,2.186663
tt0069210,0,0.033575
tt0069214,0,0.014895
tt0069215,0,0.225051
tt0069225,0,1.276455
tt0069226,0,0.417636
tt0069228,0,0.24152
tt0069229,0,1.671169
tt0069233,0,2.110381
tt0069234,0,2.198993
tt0069235,0,0.864819
tt0069239,0,1.633103
tt0069257,10000000,0.760855
tt0069273,0,0.235578
tt0069278,0,2.70306
tt0069280,0,5.250311
tt0069281,0,10.387423
tt0069282,0,0.94414
tt0069289,0,1.811747
tt0069291,0,1.757944
tt0069293,0,11.059785
tt0069298,0,0.759953
tt0069300,0,0.071819
tt0069303,0,0.684483
tt0069308,0,0.040509
tt0069309,0,0.002001
tt0069316,0,0.48421
tt0069318,0,0.467991
tt0069320,0,0.000431
tt0069330,0,0.003242
tt0069332,0,1.222538
tt0069334,0,0.063531
tt0069336,0,1.308294
tt0069341,0,4.407775
tt0069343,0,4.726173
tt0069364,0,0.117249
tt0069366,0,0.04557
tt0069368,0,0.372215
tt0069369,0,2.018911
tt0069371,0,0.891776
tt0069372,0,2.025217
tt0069375,0,0.04586
tt0069377,0,0.003076
tt0069383,0,2.105854
tt0069384,0,0.311614
tt0069385,0,0.174742
tt0069390,0,1.562543
tt0069395,0,0.474736
tt0069398,0,0.742592
tt0069400,0,3.037782
tt0069404,0,4.884367
tt0069409,0,0.517359
tt0069417,0,0.144706
tt0069421,0,2.095122
tt0069426,0,0.035207
tt0069427,0,2.619048
tt0069434,0,0.10575
tt0069436,0,6.349126
tt0069442,457163,0.326486
tt0069444,0,0.003013
tt0069446,0,0.701847
tt0069449,0,0.13845
tt0069451,0,1.012805
tt0069452,0,0.670488
tt0069460,0,0.000809
tt0069464,0,0.91024
tt0069466,0,1.268148
tt0069467,0,9.983092
tt0069483,0,0.796097
tt0069489,0,0.038478
tt0069493,0,0.00104
tt0069495,0,3.427108
tt0069502,0,0.737529
tt0069515,0,0.837091
tt0069516,0,0.443894
tt0069518,0,0.768551
tt0069523,0,0.20165
tt0069528,0,1.288199
tt0069530,0,3.835168
tt0069535,0,0.002841
tt0069536,0,0.879724
tt0069540,0,0.802135
tt0069544,0,0.378382
tt0069547,0,0.622694
tt0069593,0,0.060535
tt0069600,0,0.082778
tt0069601,0,0.194489
tt0069628,0,0.977018
tt0069684,0,0.040738
tt0069687,0,2.988528
tt0069690,0,0.761845
tt0069697,36782781,5.244333
tt0069698,0,1.159291
tt0069700,0,0.159935
tt0069702,0,0.566999
tt0069704,140000000,9.188584
tt0069713,0,6.634884
tt0069715,0,3.673082
tt0069718,0,5.899929
tt0069729,0,3.44163
tt0069732,0,1.818481
tt0069737,0,0.029361
tt0069738,0,1.808388
tt0069745,0,1.026248
tt0069747,0,7.18207
tt0069753,0,1.67161
tt0069754,0,1.261534
tt0069761,0,0.089257
tt0069762,0,16.641976
tt0069765,0,0.834564
tt0069768,8844595,11.644764
tt0069786,0,1.423976
tt0069792,0,2.707671
tt0069794,0,0.305299
tt0069795,0,0.47033
tt0069807,0,0.506146
tt0069808,0,0.322993
tt0069815,0,1.146448
tt0069817,0,0.311734
tt0069818,0,0.34866
tt0069822,0,2.090768
tt0069823,0,0.41816
tt0069824,0,1.763243
tt0069825,0,9.1e-05
tt0069833,0,1.129177
tt0069834,0,3.131954
tt0069838,0,1.123296
tt0069840,0,0.002001
tt0069841,0,1.998366
tt0069847,0,2.102139
tt0069848,0,1.927063
tt0069851,0,0.296813
tt0069854,0,0.0
tt0069865,0,9.057212
tt0069866,0,0.18895
tt0069883,0,0.485032
tt0069895,0,3.739226
tt0069897,0,3.029275
tt0069909,0,0.022989
tt0069916,0,0.591107
tt0069919,0,0.018297
tt0069920,0,2.911722
tt0069924,0,0.344707
tt0069944,0,0.000578
tt0069945,0,4.933923
tt0069946,0,6.474497
tt0069947,0,6.320225
tt0069951,0,0.187358
tt0069952,0,1.023037
tt0069956,0,4.578016
tt0069958,0,0.09179
tt0069961,0,0.317373
tt0069962,0,0.000553
tt0069966,0,0.37055
tt0069967,0,2.740764
tt0069970,0,0.297024
tt0069974,0,0.384432
tt0069976,2000000,8.005804
tt0069979,0,0.357917
tt0069986,0,0.003013
tt0069987,0,1.180514
tt0069989,0,1.093557
tt0069992,0,1.525986
tt0069994,0,0.689278
tt0069995,0,5.966221
tt0070000,0,0.64384
tt0070003,0,1.158388
tt0070012,0,0.034545
tt0070013,0,1.022485
tt0070016,0,7.574372
tt0070017,0,1.05692
tt0070022,0,7.714702
tt0070026,0,0.01541
tt0070030,0,3.272151
tt0070034,90000000,10.687757
tt0070040,0,5.446736
tt0070046,0,1.838729
tt0070047,441306145,12.137595
tt0070061,0,0.614959
tt0070062,0,0.484404
tt0070068,0,1.676035
tt0070077,0,8.652856
tt0070078,0,4.347358
tt0070083,0,0.237773
tt0070085,0,2.647596
tt0070086,0,0.066893
tt0070109,0,0.738416
tt0070111,0,1.992836
tt0070115,0,0.033575
tt0070116,0,0.942421
tt0070121,0,1.516959
tt0070122,0,2.298163
tt0070124,0,0.000785
tt0070126,0,0.157909
tt0070128,0,2.793815
tt0070130,0,4.88779
tt0070136,0,0.801549
tt0070140,0,1.498463
tt0070155,0,6.820596
